INDEX CODE,INDEX NAMES IN TURKISH,INDICES,INDEX CURRENCY TYPE,INDEX CURRENCY RATE,BEFORE ADJUSTMENT/AFTER ADJUSTMENT/AFTER NEW DAY,EQUITY CURRENCY TYPE,EQUITY CURRENCY RATE,EQUITY CODE, EQUITY NAME,TOTAL NUMBER OF SHARES,CLOSE/ VWAP,FREE FLOAT RATIO,WEIGHTING FACTOR,WEIGHT (%)
XU050,BIST 50,BIST 50,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,MIATK.E,MIA TEKNOLOJI,494000000.0,CLOSE(KAPANIS),0.57,1.0,0.4456
XU050,BIST 50,BIST 50,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ODAS.E,ODAS ELEKTRIK,1400000000.0,CLOSE(KAPANIS),0.73,1.0,0.2477
XU050,BIST 50,BIST 50,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,OYAKC.E,OYAK CIMENTO,4861655783.0,CLOSE(KAPANIS),0.24,1.0,1.2098
XU050,BIST 50,BIST 50,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,PETKM.E,PETKIM,2534400000.0,CLOSE(KAPANIS),0.47,1.0,0.872
XU050,BIST 50,BIST 50,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,PGSUS.E,PEGASUS,500000000.0,CLOSE(KAPANIS),0.43,1.0,2.0138
XU050,BIST 50,BIST 50,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,REEDR.E,REEDER TEKNOLOJI,950000000.0,CLOSE(KAPANIS),0.34,1.0,0.1775
XU050,BIST 50,BIST 50,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,SAHOL.E,SABANCI HOLDING,2100375969.18,CLOSE(KAPANIS),0.51,1.0,4.4929
XU050,BIST 50,BIST 50,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,SASA.E,SASA POLYESTER,43815615360.8,CLOSE(KAPANIS),0.23,1.0,1.598
XU050,BIST 50,BIST 50,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,SISE.E,SISE CAM,3063214056.17,CLOSE(KAPANIS),0.49,1.0,2.4073
XU050,BIST 50,BIST 50,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,SOKM.E,SOK MARKETLER TICARET,593290008.0,CLOSE(KAPANIS),0.51,1.0,0.4955
XU050,BIST 50,BIST 50,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,TAVHL.E,TAV HAVALIMANLARI,363281250.0,CLOSE(KAPANIS),0.48,1.0,2.0434
XU050,BIST 50,BIST 50,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,TCELL.E,TURKCELL,2200000000.0,CLOSE(KAPANIS),0.54,1.0,5.1244
XU050,BIST 50,BIST 50,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,THYAO.E,TURK HAVA YOLLARI,1380000000.0,CLOSE(KAPANIS),0.5,1.0,8.6525
XU050,BIST 50,BIST 50,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,TKFEN.E,TEKFEN HOLDING,370000000.0,CLOSE(KAPANIS),0.48,1.0,0.4658
XU050,BIST 50,BIST 50,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,TOASO.E,TOFAS OTO. FAB.,500000000.0,CLOSE(KAPANIS),0.24,1.0,1.0747
XU050,BIST 50,BIST 50,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,TTKOM.E,TURK TELEKOM,3500000000.0,CLOSE(KAPANIS),0.13,1.0,0.8834
XU050,BIST 50,BIST 50,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,TUPRS.E,TUPRAS,1926795598.0,CLOSE(KAPANIS),0.49,1.0,5.6045
XU050,BIST 50,BIST 50,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ULKER.E,ULKER BISKUVI,369275855.0,CLOSE(KAPANIS),0.39,1.0,0.6816
XU050,BIST 50,BIST 50,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,VAKBN.E,VAKIFLAR BANKASI,9915921522.538,CLOSE(KAPANIS),0.06,1.0,0.6487
XU050,BIST 50,BIST 50,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,VESTL.E,VESTEL,335456275.0,CLOSE(KAPANIS),0.45,1.0,0.408
XU050,BIST 50,BIST 50,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,YKBNK.E,YAPI VE KREDI BANK.,8447051284.0,CLOSE(KAPANIS),0.39,1.0,4.5093
XU050,BIST 50,BIST 50,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ZOREN.E,ZORLU ENERJI,5000000000.0,CLOSE(KAPANIS),0.36,1.0,0.3084
XU030,BIST 30,BIST 30,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,AEFES.E,ANADOLU EFES,592105263.0,CLOSE(KAPANIS),0.32,1.0,1.4779
XU030,BIST 30,BIST 30,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,AKBNK.E,AKBANK,5200000000.0,CLOSE(KAPANIS),0.52,1.0,9.0061
XU030,BIST 30,BIST 30,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ALARK.E,ALARKO HOLDING,435000000.0,CLOSE(KAPANIS),0.37,1.0,0.692
XU030,BIST 30,BIST 30,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ASELS.E,ASELSAN,4560000000.0,CLOSE(KAPANIS),0.26,1.0,4.6524
XU030,BIST 30,BIST 30,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ASTOR.E,ASTOR ENERJI,998000000.0,CLOSE(KAPANIS),0.28,1.0,1.6502
XU030,BIST 30,BIST 30,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,BIMAS.E,BIM MAGAZALAR,607200000.0,CLOSE(KAPANIS),0.6,1.0,9.092
XU030,BIST 30,BIST 30,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,EKGYO.E,EMLAK KONUT GMYO,3800000000.0,CLOSE(KAPANIS),0.51,1.0,1.3744
XU030,BIST 30,BIST 30,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ENKAI.E,ENKA INSAAT,6000000000.0,CLOSE(KAPANIS),0.12,1.0,1.7314
XU030,BIST 30,BIST 30,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,EREGL.E,EREGLI DEMIR CELIK,7000000000.0,CLOSE(KAPANIS),0.48,1.0,3.6371
XU030,BIST 30,BIST 30,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,FROTO.E,FORD OTOSAN,350910000.0,CLOSE(KAPANIS),0.18,1.0,2.8035
XU030,BIST 30,BIST 30,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,GARAN.E,GARANTI BANKASI,4200000000.0,CLOSE(KAPANIS),0.14,1.0,3.8775
XU030,BIST 30,BIST 30,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,HEKTS.E,HEKTAS,8430000000.0,CLOSE(KAPANIS),0.41,1.0,0.6368
XU030,BIST 30,BIST 30,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ISCTR.E,IS BANKASI (C),24999970000.0,CLOSE(KAPANIS),0.31,1.0,5.5
XU030,BIST 30,BIST 30,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KCHOL.E,KOC HOLDING,2535898050.0,CLOSE(KAPANIS),0.22,1.0,4.7309
XU030,BIST 30,BIST 30,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KONTR.E,KONTROLMATIK TEKNOLOJI,650000000.0,CLOSE(KAPANIS),0.46,1.0,0.5257
XU030,BIST 30,BIST 30,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KOZAL.E,KOZA ALTIN,3202500000.0,CLOSE(KAPANIS),0.29,1.0,1.0711
XU030,BIST 30,BIST 30,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KRDMD.E,KARDEMIR (D),780226001.639,CLOSE(KAPANIS),0.89,1.0,0.8673
XU030,BIST 30,BIST 30,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,MGROS.E,MIGROS TICARET,181054233.0,CLOSE(KAPANIS),0.51,1.0,2.5077
XU030,BIST 30,BIST 30,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,PETKM.E,PETKIM,2534400000.0,CLOSE(KAPANIS),0.47,1.0,1.0158
XU030,BIST 30,BIST 30,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,PGSUS.E,PEGASUS,500000000.0,CLOSE(KAPANIS),0.43,1.0,2.3458
XU030,BIST 30,BIST 30,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,SAHOL.E,SABANCI HOLDING,2100375969.18,CLOSE(KAPANIS),0.51,1.0,5.2338
XU030,BIST 30,BIST 30,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,SASA.E,SASA POLYESTER,43815615360.8,CLOSE(KAPANIS),0.23,1.0,1.8615
XU030,BIST 30,BIST 30,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,SISE.E,SISE CAM,3063214056.17,CLOSE(KAPANIS),0.49,1.0,2.8042
XU030,BIST 30,BIST 30,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,TCELL.E,TURKCELL,2200000000.0,CLOSE(KAPANIS),0.54,1.0,5.9694
XU030,BIST 30,BIST 30,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,THYAO.E,TURK HAVA YOLLARI,1380000000.0,CLOSE(KAPANIS),0.5,1.0,10.0792
XU030,BIST 30,BIST 30,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,TOASO.E,TOFAS OTO. FAB.,500000000.0,CLOSE(KAPANIS),0.24,1.0,1.2519
XU030,BIST 30,BIST 30,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,TTKOM.E,TURK TELEKOM,3500000000.0,CLOSE(KAPANIS),0.13,1.0,1.029
XU030,BIST 30,BIST 30,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,TUPRS.E,TUPRAS,1926795598.0,CLOSE(KAPANIS),0.49,1.0,6.5286
XU030,BIST 30,BIST 30,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ULKER.E,ULKER BISKUVI,369275855.0,CLOSE(KAPANIS),0.39,1.0,0.7939
XU030,BIST 30,BIST 30,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,YKBNK.E,YAPI VE KREDI BANK.,8447051284.0,CLOSE(KAPANIS),0.39,1.0,5.2529
XLBNK,BIST LIKIT BANKA,BIST LIQUID BANKS,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,AKBNK.E,AKBANK,5200000000.0,CLOSE(KAPANIS),0.52,0.555999528837,24.5343
XLBNK,BIST LIKIT BANKA,BIST LIQUID BANKS,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,GARAN.E,GARANTI BANKASI,4200000000.0,CLOSE(KAPANIS),0.14,1.0,18.9981
XLBNK,BIST LIKIT BANKA,BIST LIQUID BANKS,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,HALKB.E,T. HALK BANKASI,7184778041.963,CLOSE(KAPANIS),0.09,1.0,2.8519
XLBNK,BIST LIKIT BANKA,BIST LIQUID BANKS,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ISCTR.E,IS BANKASI (C),24999970000.0,CLOSE(KAPANIS),0.31,0.929118795216,25.0378
XLBNK,BIST LIKIT BANKA,BIST LIQUID BANKS,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,VAKBN.E,VAKIFLAR BANKASI,9915921522.538,CLOSE(KAPANIS),0.06,1.0,3.7023
XLBNK,BIST LIKIT BANKA,BIST LIQUID BANKS,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,YKBNK.E,YAPI VE KREDI BANK.,8447051284.0,CLOSE(KAPANIS),0.39,0.966531843572,24.8756
X10XB,BIST BANKA DISI LIKIT 10,BIST LIQUID 10 EX BANKS,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ASELS.E,ASELSAN,4560000000.0,CLOSE(KAPANIS),0.26,1.0,9.4953
X10XB,BIST BANKA DISI LIKIT 10,BIST LIQUID 10 EX BANKS,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,BIMAS.E,BIM MAGAZALAR,607200000.0,CLOSE(KAPANIS),0.6,1.0,18.5564
X10XB,BIST BANKA DISI LIKIT 10,BIST LIQUID 10 EX BANKS,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,EKGYO.E,EMLAK KONUT GMYO,3800000000.0,CLOSE(KAPANIS),0.51,1.0,2.8052
X10XB,BIST BANKA DISI LIKIT 10,BIST LIQUID 10 EX BANKS,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,EREGL.E,EREGLI DEMIR CELIK,7000000000.0,CLOSE(KAPANIS),0.48,1.0,7.4232
X10XB,BIST BANKA DISI LIKIT 10,BIST LIQUID 10 EX BANKS,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KCHOL.E,KOC HOLDING,2535898050.0,CLOSE(KAPANIS),0.22,1.0,9.6555
X10XB,BIST BANKA DISI LIKIT 10,BIST LIQUID 10 EX BANKS,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,KOZAL.E,KOZA ALTIN,3202500000.0,CLOSE(KAPANIS),0.29,1.0,2.1861
X10XB,BIST BANKA DISI LIKIT 10,BIST LIQUID 10 EX BANKS,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,SASA.E,SASA POLYESTER,43815615360.8,CLOSE(KAPANIS),0.23,1.0,3.7993
X10XB,BIST BANKA DISI LIKIT 10,BIST LIQUID 10 EX BANKS,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,TCELL.E,TURKCELL,2200000000.0,CLOSE(KAPANIS),0.54,1.0,12.1832
X10XB,BIST BANKA DISI LIKIT 10,BIST LIQUID 10 EX BANKS,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,THYAO.E,TURK HAVA YOLLARI,1380000000.0,CLOSE(KAPANIS),0.5,1.0,20.5713
X10XB,BIST BANKA DISI LIKIT 10,BIST LIQUID 10 EX BANKS,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,TUPRS.E,TUPRAS,1926795598.0,CLOSE(KAPANIS),0.49,1.0,13.3247
XU500,BIST 500,BIST 500,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,A1CAP.E,A1 CAPITAL YATIRIM,135000000.0,CLOSE(KAPANIS),0.26,1.0,0.0239
XU500,BIST 500,BIST 500,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ACSEL.E,ACIPAYAM SELULOZ,10721700.0,CLOSE(KAPANIS),0.51,1.0,0.0175
XU500,BIST 500,BIST 500,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ADEL.E,ADEL KALEMCILIK,259875000.0,CLOSE(KAPANIS),0.28,1.0,0.0654
XU500,BIST 500,BIST 500,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ADESE.E,ADESE GAYRIMENKUL,1008000000.0,CLOSE(KAPANIS),0.93,1.0,0.0564
XU500,BIST 500,BIST 500,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ADGYO.E,ADRA GMYO,293700000.0,CLOSE(KAPANIS),0.25,1.0,0.0608
XU500,BIST 500,BIST 500,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,AEFES.E,ANADOLU EFES,592105263.0,CLOSE(KAPANIS),0.32,1.0,0.8407
XU500,BIST 500,BIST 500,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,AFYON.E,AFYON CIMENTO,400000000.0,CLOSE(KAPANIS),0.46,1.0,0.0751
XU500,BIST 500,BIST 500,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,AGESA.E,AGESA HAYAT EMEKLILIK,180000000.0,CLOSE(KAPANIS),0.2,1.0,0.1439
XU500,BIST 500,BIST 500,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,AGHOL.E,ANADOLU GRUBU HOLDING,243534517.96,CLOSE(KAPANIS),0.34,1.0,0.7083
XU500,BIST 500,BIST 500,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,AGROT.E,AGROTECH TEKNOLOJI,1200000000.0,CLOSE(KAPANIS),0.32,1.0,0.1116
XU500,BIST 500,BIST 500,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,AHGAZ.E,AHLATCI DOGALGAZ,2600000000.0,CLOSE(KAPANIS),0.2,1.0,0.2732
XU500,BIST 500,BIST 500,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,AHSGY.E,AHES GMYO,195000000.0,CLOSE(KAPANIS),0.26,1.0,0.0335
XU500,BIST 500,BIST 500,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,AKBNK.E,AKBANK,5200000000.0,CLOSE(KAPANIS),0.52,1.0,5.123
XU500,BIST 500,BIST 500,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,AKCNS.E,AKCANSA,191447068.25,CLOSE(KAPANIS),0.19,1.0,0.1881
XU500,BIST 500,BIST 500,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,AKENR.E,AKENERJI,729164000.0,CLOSE(KAPANIS),0.25,1.0,0.0697
XU500,BIST 500,BIST 500,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,AKFGY.E,AKFEN GMYO,3900000000.0,CLOSE(KAPANIS),0.45,1.0,0.0994
XU500,BIST 500,BIST 500,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,AKFYE.E,AKFEN YEN. ENERJI,1196962446.0,CLOSE(KAPANIS),0.28,1.0,0.1763
XU500,BIST 500,BIST 500,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,AKGRT.E,AKSIGORTA,1612000000.0,CLOSE(KAPANIS),0.28,1.0,0.0971
XU500,BIST 500,BIST 500,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,AKSA.E,AKSA,3885000000.0,CLOSE(KAPANIS),0.37,1.0,0.4109
XU500,BIST 500,BIST 500,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,AKSEN.E,AKSA ENERJI,1226338236.0,CLOSE(KAPANIS),0.21,1.0,0.2912
XU500,BIST 500,BIST 500,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,AKSGY.E,AKIS GMYO,2415000000.0,CLOSE(KAPANIS),0.44,1.0,0.2103
XU500,BIST 500,BIST 500,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,AKYHO.E,AKDENIZ YATIRIM HOLDING,248190000.0,CLOSE(KAPANIS),0.7,1.0,0.0126
XU500,BIST 500,BIST 500,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ALARK.E,ALARKO HOLDING,435000000.0,CLOSE(KAPANIS),0.37,1.0,0.3937
XU500,BIST 500,BIST 500,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ALBRK.E,ALBARAKA TURK,2500000000.0,CLOSE(KAPANIS),0.38,1.0,0.1968
XU500,BIST 500,BIST 500,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ALCAR.E,ALARKO CARRIER,10800000.0,CLOSE(KAPANIS),0.14,1.0,0.0407
XU500,BIST 500,BIST 500,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ALCTL.E,ALCATEL LUCENT TELETAS,38700772.0,CLOSE(KAPANIS),0.33,1.0,0.045
XU500,BIST 500,BIST 500,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ALFAS.E,ALFA SOLAR ENERJI,368000000.0,CLOSE(KAPANIS),0.2,1.0,0.1531
XU500,BIST 500,BIST 500,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ALGYO.E,ALARKO GMYO,289800000.0,CLOSE(KAPANIS),0.48,1.0,0.0803
XU500,BIST 500,BIST 500,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ALKA.E,ALKIM KAGIT,735000000.0,CLOSE(KAPANIS),0.19,1.0,0.0349
XU500,BIST 500,BIST 500,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ALKIM.E,ALKIM KIMYA,300000000.0,CLOSE(KAPANIS),0.44,1.0,0.0673
XU500,BIST 500,BIST 500,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ALKLC.E,ALTINKILIC GIDA VE SUT,112000000.0,CLOSE(KAPANIS),0.3,1.0,0.0252
XU500,BIST 500,BIST 500,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ALMAD.E,ALTINYAG MADENCILIK VE ENERJI,275000000.0,CLOSE(KAPANIS),0.69,1.0,0.0395
XU500,BIST 500,BIST 500,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ALTNY.E,ALTINAY SAVUNMA,235294118.0,CLOSE(KAPANIS),0.25,1.0,0.1217
XU500,BIST 500,BIST 500,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ALVES.E,ALVES KABLO,160000000.0,CLOSE(KAPANIS),0.25,1.0,0.0405
XU500,BIST 500,BIST 500,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ANELE.E,ANEL ELEKTRIK,265000000.0,CLOSE(KAPANIS),0.17,1.0,0.0178
XU500,BIST 500,BIST 500,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ANGEN.E,ANATOLIA TANI VE BIYOTEKNOLOJI,220000000.0,CLOSE(KAPANIS),0.33,1.0,0.0296
XU500,BIST 500,BIST 500,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ANHYT.E,ANADOLU HAYAT EMEK.,430000000.0,CLOSE(KAPANIS),0.17,1.0,0.2135
XU500,BIST 500,BIST 500,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ANSGR.E,ANADOLU SIGORTA,500000000.0,CLOSE(KAPANIS),0.35,1.0,0.5407
XU500,BIST 500,BIST 500,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ARASE.E,DOGU ARAS ENERJI,250000000.0,CLOSE(KAPANIS),0.15,1.0,0.0518
XU500,BIST 500,BIST 500,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ARCLK.E,ARCELIK,675728205.0,CLOSE(KAPANIS),0.15,1.0,0.3493
XU500,BIST 500,BIST 500,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ARDYZ.E,ARD BILISIM TEKNOLOJILERI,170000000.0,CLOSE(KAPANIS),0.75,1.0,0.1383
XU500,BIST 500,BIST 500,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ARENA.E,ARENA BILGISAYAR,100000000.0,CLOSE(KAPANIS),0.51,1.0,0.0481
XU500,BIST 500,BIST 500,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ARSAN.E,ARSAN TEKSTIL,204449465.0,CLOSE(KAPANIS),0.36,1.0,0.042
XU500,BIST 500,BIST 500,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ARTMS.E,ARTEMIS HALI,70000000.0,CLOSE(KAPANIS),0.29,1.0,0.0164
XU500,BIST 500,BIST 500,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ARZUM.E,ARZUM EV ALETLERI,32210000.0,CLOSE(KAPANIS),0.47,1.0,0.0156
XU500,BIST 500,BIST 500,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ASELS.E,ASELSAN,4560000000.0,CLOSE(KAPANIS),0.26,1.0,2.6464
XU500,BIST 500,BIST 500,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ASGYO.E,ASCE GMYO,659000000.0,CLOSE(KAPANIS),0.25,1.0,0.0522
XU500,BIST 500,BIST 500,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ASTOR.E,ASTOR ENERJI,998000000.0,CLOSE(KAPANIS),0.28,1.0,0.9387
XU500,BIST 500,BIST 500,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ASUZU.E,ANADOLU ISUZU,252000000.0,CLOSE(KAPANIS),0.16,1.0,0.0707
XU500,BIST 500,BIST 500,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ATAKP.E,ATAKEY PATATES,138768000.0,CLOSE(KAPANIS),0.2,1.0,0.0342
XU500,BIST 500,BIST 500,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ATATP.E,ATP YAZILIM,93750000.0,CLOSE(KAPANIS),0.2,1.0,0.0582
XU500,BIST 500,BIST 500,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,ATEKS.E,AKIN TEKSTIL,25200000.0,CLOSE(KAPANIS),0.18,1.0,0.0206
XU500,BIST 500,BIST 500,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,AVGYO.E,AVRASYA GMYO,111600000.0,CLOSE(KAPANIS),0.55,1.0,0.0134
XU500,BIST 500,BIST 500,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,AVHOL.E,AVRUPA YATIRIM HOLDING,37250000.0,CLOSE(KAPANIS),0.46,1.0,0.0166
XU500,BIST 500,BIST 500,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,AVOD.E,A.V.O.D GIDA VE TARIM,270000000.0,CLOSE(KAPANIS),0.94,1.0,0.0236
XU500,BIST 500,BIST 500,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,AVPGY.E,AVRUPAKENT GMYO,400000000.0,CLOSE(KAPANIS),0.25,1.0,0.1633
XU500,BIST 500,BIST 500,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,AYCES.E,ALTINYUNUS CESME,25000000.0,CLOSE(KAPANIS),0.07,1.0,0.0239
XU500,BIST 500,BIST 500,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,AYDEM.E,AYDEM ENERJI,705000000.0,CLOSE(KAPANIS),0.18,1.0,0.0788
XU500,BIST 500,BIST 500,TRY,1,AFTER ADJUSTMENT/DUZELTME SONRASI,TRY,1,AYEN.E,AYEN ENERJI,277500000.0,CLOSE(KAPANIS),0.14,1.0,0.0321
